timestamp,node_id,distance,tilt_x,tilt_y,vibration,temperature,humidity,status
2026-01-01T17:53:00,NODE_02,74.07,1.79,2.05,0.179,27.61,73.83,normal
2026-01-01T18:03:00,NODE_02,74.51,2.34,1.87,0.329,27.33,64.75,normal
2026-01-01T18:13:00,NODE_02,74.86,1.77,1.73,0.382,24.87,67.75,normal
2026-01-01T18:23:00,NODE_02,74.12,1.17,0.41,0.282,25.43,74.15,normal
2026-01-01T18:33:00,NODE_02,75.09,1.71,1.25,0.279,25.08,68.44,normal
2026-01-01T18:43:00,NODE_02,74.82,1.76,1.83,0.261,26.29,72.78,normal
2026-01-01T18:53:00,NODE_02,75.11,1.28,1.94,0.212,26.17,79.95,normal
2026-01-01T19:03:00,NODE_02,74.82,1.44,1.02,0.28,25.33,70.5,normal
2026-01-01T19:13:00,NODE_02,74.99,1.45,1.41,0.241,26.12,71.79,normal
2026-01-01T19:23:00,NODE_02,73.5,1.94,1.01,0.262,24.15,71.34,normal
2026-01-01T19:33:00,NODE_02,75.21,2.16,0.95,0.284,26.52,73.38,normal
2026-01-01T19:43:00,NODE_02,73.62,2.07,1.09,0.321,25.85,66.77,normal
2026-01-01T19:53:00,NODE_02,74.99,1.99,1.61,0.318,23.46,65.3,normal
2026-01-01T20:03:00,NODE_02,76.03,2.6,1.15,0.269,25.22,69.74,normal
2026-01-01T20:13:00,NODE_02,75.39,1.5,0.78,0.302,25.46,69.61,normal
2026-01-01T20:23:00,NODE_02,74.33,2.39,1.75,0.349,25.63,66.33,normal
2026-01-01T20:33:00,NODE_02,74.73,2.58,0.56,0.228,27.88,74.21,normal
2026-01-01T20:43:00,NODE_02,74.87,1.63,0.84,0.361,26.42,72.22,normal
2026-01-01T20:53:00,NODE_02,75.31,1.92,1.09,0.251,29.33,73.62,normal
2026-01-01T21:03:00,NODE_02,75.41,1.3,1.27,0.314,25.61,66.88,normal
2026-01-01T21:13:00,NODE_02,73.88,1.32,1.92,0.377,28.56,69.44,normal
2026-01-01T21:23:00,NODE_02,74.96,2.13,1.6,0.361,24.78,68.33,normal
2026-01-01T21:33:00,NODE_02,74.94,2.01,0.9,0.287,25.07,73.87,normal
2026-01-01T21:43:00,NODE_02,74.9,1.16,1.87,0.325,25.32,71.83,normal
2026-01-01T21:53:00,NODE_02,75.95,2.11,1.38,0.265,26.53,71.34,normal
2026-01-01T22:03:00,NODE_02,75.12,1.12,0.67,0.228,26.35,68.15,normal
2026-01-01T22:13:00,NODE_02,75.56,1.41,0.88,0.177,25.73,67.93,normal
2026-01-01T22:23:00,NODE_02,75.19,1.69,1.12,0.192,25.9,73.66,normal
2026-01-01T22:33:00,NODE_02,75.21,2.19,1.18,0.279,26.26,71.01,normal
2026-01-01T22:43:00,NODE_02,75.21,0.68,1.25,0.211,25.53,72.0,normal
2026-01-01T22:53:00,NODE_02,75.34,1.04,1.05,0.219,24.96,69.41,normal
2026-01-01T23:03:00,NODE_02,75.97,1.44,0.66,0.176,25.4,73.25,normal
2026-01-01T23:13:00,NODE_02,75.06,1.5,1.29,0.223,26.75,70.14,normal
2026-01-01T23:23:00,NODE_02,75.89,1.76,0.72,0.34,24.56,69.43,normal
2026-01-01T23:33:00,NODE_02,75.43,1.38,1.06,0.212,27.66,67.33,normal
2026-01-01T23:43:00,NODE_02,76.16,1.88,1.03,0.187,25.16,70.28,normal
2026-01-01T23:53:00,NODE_02,75.58,1.56,0.99,0.184,26.33,72.8,normal
2026-01-02T00:03:00,NODE_02,75.86,0.73,1.13,0.292,28.38,70.86,normal
2026-01-02T00:13:00,NODE_02,75.39,1.27,0.67,0.34,26.25,76.16,normal
2026-01-02T00:23:00,NODE_02,75.73,1.32,0.75,0.261,26.63,69.04,normal
2026-01-02T00:33:00,NODE_02,75.53,1.33,0.33,0.177,24.38,75.0,normal
2026-01-02T00:43:00,NODE_02,76.5,1.07,0.47,0.201,25.7,69.89,normal
2026-01-02T00:53:00,NODE_02,75.45,1.31,1.16,0.238,24.79,70.39,normal
2026-01-02T01:03:00,NODE_02,75.51,1.46,1.34,0.174,26.1,68.14,normal
2026-01-02T01:13:00,NODE_02,75.49,1.49,1.01,0.229,25.43,69.21,normal
2026-01-02T01:23:00,NODE_02,76.75,1.26,0.53,0.123,26.56,68.4,normal
2026-01-02T01:33:00,NODE_02,76.84,0.78,0.58,0.098,26.55,74.43,normal
2026-01-02T01:43:00,NODE_02,76.7,0.4,0.68,0.212,25.01,66.35,normal
2026-01-02T01:53:00,NODE_02,76.45,0.57,0.68,0.124,24.63,64.64,normal
2026-01-02T02:03:00,NODE_02,76.1,0.65,0.65,0.132,24.63,67.74,normal
2026-01-02T02:13:00,NODE_02,76.52,0.22,0.73,0.181,25.71,71.65,normal
2026-01-02T02:23:00,NODE_02,76.06,0.97,0.7,0.227,24.18,69.67,normal
2026-01-02T02:33:00,NODE_02,75.91,1.04,1.16,0.223,26.6,64.69,normal
2026-01-02T02:43:00,NODE_02,76.03,1.08,0.82,0.27,26.71,73.4,normal
2026-01-02T02:53:00,NODE_02,75.64,1.22,0.56,0.162,26.88,71.81,normal
2026-01-02T03:03:00,NODE_02,76.2,0.68,0.6,0.281,24.55,66.23,normal
2026-01-02T03:13:00,NODE_02,76.62,1.3,0.8,0.138,26.15,69.41,normal
2026-01-02T03:23:00,NODE_02,76.08,0.97,0.8,0.116,26.54,68.74,normal
2026-01-02T03:33:00,NODE_02,75.94,0.96,0.52,0.222,26.1,71.99,normal
2026-01-02T03:43:00,NODE_02,76.86,0.76,0.84,0.132,27.13,67.08,normal
2026-01-02T03:53:00,NODE_02,76.62,1.33,0.74,0.231,25.33,66.92,normal
2026-01-02T04:03:00,NODE_02,76.23,1.15,1.61,0.163,27.95,66.46,normal
2026-01-02T04:13:00,NODE_02,76.16,1.92,0.64,0.265,25.83,67.91,normal
2026-01-02T04:23:00,NODE_02,76.22,1.17,1.21,0.268,28.52,71.98,normal
2026-01-02T04:33:00,NODE_02,75.06,1.48,0.8,0.259,26.8,70.99,normal
2026-01-02T04:43:00,NODE_02,75.74,1.26,0.88,0.224,26.11,69.03,normal
2026-01-02T04:53:00,NODE_02,76.16,1.17,0.3,0.18,29.03,64.71,normal
2026-01-02T05:03:00,NODE_02,75.05,1.6,1.45,0.251,27.44,73.73,normal
2026-01-02T05:13:00,NODE_02,75.68,1.4,1.09,0.283,27.67,70.06,normal
2026-01-02T05:23:00,NODE_02,75.61,1.64,1.23,0.234,26.85,75.3,normal
2026-01-02T05:33:00,NODE_02,75.86,1.11,0.55,0.211,25.73,70.38,normal
2026-01-02T05:43:00,NODE_02,75.13,1.85,1.1,0.289,25.4,73.34,normal
2026-01-02T05:53:00,NODE_02,75.74,1.3,1.55,0.249,24.17,71.95,normal
2026-01-02T06:03:00,NODE_02,76.15,0.91,0.93,0.205,26.28,74.65,normal
2026-01-02T06:13:00,NODE_02,69.14,5.43,4.21,0.513,26.19,70.82,warning
2026-01-02T06:23:00,NODE_02,69.98,3.9,3.73,0.743,27.01,74.46,warning
2026-01-02T06:33:00,NODE_02,70.75,3.78,2.6,0.667,23.58,75.55,warning
2026-01-02T06:43:00,NODE_02,70.61,4.65,3.3,0.711,26.11,68.26,warning
2026-01-02T06:53:00,NODE_02,70.05,5.14,2.35,0.874,25.57,68.97,warning
2026-01-02T07:03:00,NODE_02,69.87,5.16,3.77,0.711,24.91,69.29,warning
2026-01-02T07:13:00,NODE_02,71.01,4.92,3.2,0.68,25.71,72.6,warning
2026-01-02T07:23:00,NODE_02,72.63,4.09,4.05,0.442,25.17,72.71,warning
2026-01-02T07:33:00,NODE_02,72.84,3.12,3.16,0.63,25.75,78.2,warning
2026-01-02T07:43:00,NODE_02,73.0,4.66,2.94,0.556,26.96,74.83,warning
2026-01-02T07:53:00,NODE_02,73.45,3.91,2.06,0.564,26.09,69.26,warning
2026-01-02T08:03:00,NODE_02,72.39,4.47,1.83,0.554,24.53,71.02,warning
2026-01-02T08:13:00,NODE_02,72.7,3.77,2.52,0.482,29.41,73.14,warning
2026-01-02T08:23:00,NODE_02,72.23,2.78,2.84,0.463,23.15,68.12,warning
2026-01-02T08:33:00,NODE_02,73.27,3.17,2.01,0.432,25.77,65.72,warning
2026-01-02T08:43:00,NODE_02,74.98,2.53,2.09,0.422,24.82,72.41,warning
2026-01-02T08:53:00,NODE_02,73.66,3.09,1.87,0.556,27.27,70.61,warning
2026-01-02T09:03:00,NODE_02,74.57,3.73,1.6,0.547,26.06,74.33,warning
2026-01-02T09:13:00,NODE_02,72.92,2.86,1.42,0.461,24.33,70.61,warning
2026-01-02T09:23:00,NODE_02,73.21,2.23,2.58,0.307,28.15,69.09,warning
2026-01-02T09:33:00,NODE_02,75.21,2.94,2.47,0.289,27.57,70.24,normal
2026-01-02T09:43:00,NODE_02,74.78,2.84,2.12,0.504,25.42,73.38,warning
2026-01-02T09:53:00,NODE_02,73.19,2.99,2.56,0.491,26.28,69.35,warning
2026-01-02T10:03:00,NODE_02,72.79,2.44,2.47,0.406,27.41,74.79,normal
2026-01-02T10:13:00,NODE_02,73.36,2.58,2.58,0.471,26.21,68.58,warning
2026-01-02T10:23:00,NODE_02,72.85,2.76,2.1,0.362,25.28,76.1,warning
2026-01-02T10:33:00,NODE_02,71.67,2.59,1.63,0.489,27.3,66.14,warning
2026-01-02T10:43:00,NODE_02,71.7,3.07,3.0,0.463,26.89,67.45,warning
2026-01-02T10:53:00,NODE_02,73.43,3.43,1.98,0.383,28.69,69.21,warning
2026-01-02T11:03:00,NODE_02,72.3,3.17,2.74,0.433,27.09,73.1,warning
2026-01-02T11:13:00,NODE_02,73.36,2.62,1.51,0.457,27.65,73.56,warning
2026-01-02T11:23:00,NODE_02,73.1,2.96,1.24,0.501,23.52,71.84,warning
2026-01-02T11:33:00,NODE_02,74.96,1.91,1.64,0.487,27.6,73.73,normal
2026-01-02T11:43:00,NODE_02,73.89,2.65,1.95,0.475,24.37,67.96,normal
2026-01-02T11:53:00,NODE_02,73.24,2.58,2.12,0.394,26.02,73.63,normal
2026-01-02T12:03:00,NODE_02,73.54,2.44,2.26,0.34,26.97,70.84,normal
2026-01-02T12:13:00,NODE_02,75.33,2.01,1.14,0.488,25.62,72.13,normal
2026-01-02T12:23:00,NODE_02,74.17,2.73,1.58,0.294,26.66,67.59,normal
2026-01-02T12:33:00,NODE_02,75.27,2.32,1.18,0.286,25.33,72.23,normal
2026-01-02T12:43:00,NODE_02,74.56,2.64,2.14,0.282,24.44,70.6,normal
2026-01-02T12:53:00,NODE_02,75.38,2.6,0.83,0.301,25.47,70.9,normal
2026-01-02T13:03:00,NODE_02,65.25,6.82,4.93,1.153,25.76,74.49,critical
2026-01-02T13:13:00,NODE_02,67.35,5.64,4.34,1.275,25.19,66.29,critical
2026-01-02T13:23:00,NODE_02,67.34,6.12,4.22,0.987,26.24,68.17,critical
2026-01-02T13:33:00,NODE_02,65.95,6.45,6.9,0.823,26.39,67.83,critical
2026-01-02T13:43:00,NODE_02,67.65,7.42,4.45,0.893,28.45,70.43,critical
2026-01-02T13:53:00,NODE_02,66.94,5.62,3.96,1.008,26.96,72.99,critical
2026-01-02T14:03:00,NODE_02,67.99,7.13,5.08,0.975,27.37,70.02,critical
2026-01-02T14:13:00,NODE_02,69.05,4.49,4.63,0.776,25.58,75.26,critical
2026-01-02T14:23:00,NODE_02,71.4,5.02,3.25,0.993,26.6,70.26,critical
2026-01-02T14:33:00,NODE_02,71.35,6.63,4.76,0.664,26.45,72.0,critical
2026-01-02T14:43:00,NODE_02,69.82,4.82,4.42,0.927,27.24,73.68,critical
2026-01-02T14:53:00,NODE_02,67.59,4.59,4.75,0.758,28.57,68.54,warning
2026-01-02T15:03:00,NODE_02,65.84,9.19,5.12,1.239,25.74,71.95,critical
2026-01-02T15:13:00,NODE_02,67.46,8.5,5.62,1.349,28.69,73.17,critical
2026-01-02T15:23:00,NODE_02,67.75,7.06,7.63,1.34,26.18,74.27,critical
2026-01-02T15:33:00,NODE_02,63.83,7.45,5.44,1.081,27.92,73.41,critical
2026-01-02T15:43:00,NODE_02,66.6,7.27,5.33,0.926,26.42,67.63,critical
2026-01-02T15:53:00,NODE_02,68.88,8.85,5.81,0.868,24.88,71.7,critical
2026-01-02T16:03:00,NODE_02,65.21,5.38,6.6,0.793,26.04,72.28,critical
2026-01-02T16:13:00,NODE_02,65.74,6.17,5.24,0.873,26.97,75.68,critical
2026-01-02T16:23:00,NODE_02,67.07,7.19,6.01,1.096,27.4,72.0,critical
2026-01-02T16:33:00,NODE_02,66.39,6.13,5.37,0.896,26.23,72.43,critical
2026-01-02T16:43:00,NODE_02,68.64,5.29,3.86,0.837,25.0,73.6,critical
2026-01-02T16:53:00,NODE_02,71.23,5.7,3.6,0.729,26.74,73.02,critical
2026-01-02T17:03:00,NODE_02,70.96,4.98,3.65,0.889,26.69,72.25,critical
2026-01-02T17:13:00,NODE_02,68.6,6.57,4.04,0.794,23.76,71.21,critical
2026-01-02T17:23:00,NODE_02,71.98,4.19,4.59,0.824,24.39,72.05,warning
2026-01-02T17:33:00,NODE_02,71.63,4.49,2.81,0.75,25.03,73.33,warning
2026-01-02T17:43:00,NODE_02,70.98,3.46,2.49,0.638,25.58,69.88,warning
2026-01-02T17:53:00,NODE_02,68.97,5.86,4.12,0.593,27.47,69.6,warning
2026-01-02T18:03:00,NODE_02,70.21,3.58,3.59,0.584,26.17,70.62,warning
2026-01-02T18:13:00,NODE_02,70.04,3.81,3.54,0.74,27.32,71.38,warning
2026-01-02T18:23:00,NODE_02,70.67,4.67,3.8,0.631,25.65,72.79,warning
2026-01-02T18:33:00,NODE_02,72.99,5.07,2.84,0.584,26.57,69.2,warning
2026-01-02T18:43:00,NODE_02,70.49,3.06,2.82,0.76,25.86,66.18,warning
2026-01-02T18:53:00,NODE_02,72.04,4.4,3.02,0.525,25.3,71.03,warning
2026-01-02T19:03:00,NODE_02,72.15,3.43,2.32,0.44,26.21,69.76,warning
2026-01-02T19:13:00,NODE_02,72.87,3.22,3.47,0.502,23.6,72.05,warning
2026-01-02T19:23:00,NODE_02,72.3,3.99,2.61,0.442,25.35,75.73,warning
2026-01-02T19:33:00,NODE_02,72.91,3.25,2.47,0.485,25.42,72.3,warning
2026-01-02T19:43:00,NODE_02,72.28,2.49,2.35,0.633,25.53,69.78,warning
2026-01-02T19:53:00,NODE_02,73.14,3.0,2.45,0.619,26.06,68.89,warning
2026-01-02T20:03:00,NODE_02,71.36,2.99,2.39,0.528,24.92,72.11,warning
2026-01-02T20:13:00,NODE_02,71.95,3.52,2.01,0.377,26.68,68.66,warning
2026-01-02T20:23:00,NODE_02,74.73,2.74,2.19,0.424,26.4,71.53,warning
2026-01-02T20:33:00,NODE_02,72.72,3.8,2.4,0.396,27.87,61.62,warning
2026-01-02T20:43:00,NODE_02,73.64,3.02,1.75,0.436,27.75,69.49,warning
2026-01-02T20:53:00,NODE_02,74.59,2.07,1.87,0.386,27.44,75.31,warning
2026-01-02T21:03:00,NODE_02,72.7,2.91,1.66,0.426,27.73,71.48,normal
2026-01-02T21:13:00,NODE_02,74.73,3.07,1.87,0.413,26.77,68.22,normal
2026-01-02T21:23:00,NODE_02,74.78,1.95,1.16,0.361,24.7,75.99,normal
2026-01-02T21:33:00,NODE_02,75.76,2.37,1.33,0.339,25.24,70.56,normal
2026-01-02T21:43:00,NODE_02,74.86,2.36,1.74,0.353,25.78,73.66,normal
2026-01-02T21:53:00,NODE_02,74.94,2.0,0.95,0.353,25.92,68.97,normal
2026-01-02T22:03:00,NODE_02,74.16,1.74,2.12,0.256,25.06,70.09,normal
2026-01-02T22:13:00,NODE_02,75.13,1.99,1.46,0.282,27.46,68.32,normal
2026-01-02T22:23:00,NODE_02,74.64,2.0,2.04,0.308,24.89,71.33,normal
2026-01-02T22:33:00,NODE_02,76.09,1.32,1.37,0.312,24.35,76.02,normal
2026-01-02T22:43:00,NODE_02,75.3,1.85,1.49,0.208,25.81,65.85,normal
2026-01-02T22:53:00,NODE_02,75.12,1.66,1.19,0.322,26.27,65.88,normal
2026-01-02T23:03:00,NODE_02,74.83,1.02,1.05,0.237,25.67,72.18,normal
2026-01-02T23:13:00,NODE_02,75.39,1.91,1.83,0.19,26.46,69.66,normal
2026-01-02T23:23:00,NODE_02,74.4,1.57,1.63,0.293,26.11,75.79,normal
2026-01-02T23:33:00,NODE_02,75.75,1.2,0.62,0.262,27.35,75.15,normal
2026-01-02T23:43:00,NODE_02,74.99,1.37,0.96,0.182,24.52,72.87,normal
2026-01-02T23:53:00,NODE_02,74.78,1.13,0.91,0.189,26.67,68.64,normal
2026-01-03T00:03:00,NODE_02,76.08,0.99,1.45,0.181,26.31,71.07,normal
2026-01-03T00:13:00,NODE_02,75.97,0.84,0.57,0.171,25.94,67.13,normal
2026-01-03T00:23:00,NODE_02,75.83,0.91,0.64,0.151,24.95,71.72,normal
2026-01-03T00:33:00,NODE_02,76.76,1.45,0.93,0.199,24.74,68.61,normal
2026-01-03T00:43:00,NODE_02,75.97,0.82,0.73,0.218,25.39,66.11,normal
2026-01-03T00:53:00,NODE_02,75.64,1.14,1.02,0.14,27.33,66.2,normal
2026-01-03T01:03:00,NODE_02,76.32,0.67,0.19,0.173,26.33,71.72,normal
2026-01-03T01:13:00,NODE_02,76.41,0.93,0.56,0.123,25.94,67.25,normal
2026-01-03T01:23:00,NODE_02,76.17,0.46,0.33,0.196,25.03,74.98,normal
2026-01-03T01:33:00,NODE_02,77.25,0.59,0.24,0.124,26.93,71.31,normal
2026-01-03T01:43:00,NODE_02,76.78,0.61,0.64,0.108,23.26,74.29,normal
2026-01-03T01:53:00,NODE_02,76.67,0.16,0.91,0.106,24.84,69.29,normal
2026-01-03T02:03:00,NODE_02,77.07,0.26,0.43,0.168,24.73,64.07,normal
2026-01-03T02:13:00,NODE_02,76.61,0.6,0.47,0.083,26.41,78.34,normal
2026-01-03T02:23:00,NODE_02,76.73,0.74,0.36,0.123,26.66,71.18,normal
2026-01-03T02:33:00,NODE_02,76.35,0.81,0.72,0.105,26.68,67.55,normal
2026-01-03T02:43:00,NODE_02,77.24,0.67,0.5,0.148,26.23,70.35,normal
2026-01-03T02:53:00,NODE_02,75.89,1.17,1.03,0.213,27.37,71.32,normal
2026-01-03T03:03:00,NODE_02,76.02,1.35,0.64,0.148,24.84,74.75,normal
2026-01-03T03:13:00,NODE_02,75.81,1.27,1.07,0.158,26.95,69.86,normal
2026-01-03T03:23:00,NODE_02,75.39,1.43,0.68,0.164,27.63,69.93,normal
2026-01-03T03:33:00,NODE_02,75.89,1.35,1.35,0.207,24.93,69.55,normal
2026-01-03T03:43:00,NODE_02,76.01,0.99,0.92,0.231,27.08,65.19,normal
2026-01-03T03:53:00,NODE_02,76.65,1.29,0.62,0.186,24.68,72.93,normal
2026-01-03T04:03:00,NODE_02,75.96,1.11,0.29,0.211,26.89,66.39,normal
2026-01-03T04:13:00,NODE_02,74.88,1.49,1.01,0.205,25.52,65.53,normal
2026-01-03T04:23:00,NODE_02,75.49,1.21,0.84,0.208,23.95,69.4,normal
2026-01-03T04:33:00,NODE_02,75.59,1.53,1.42,0.227,28.43,61.94,normal
2026-01-03T04:43:00,NODE_02,75.31,0.87,0.7,0.23,25.4,71.33,normal
2026-01-03T04:53:00,NODE_02,75.05,1.51,1.02,0.236,25.67,69.48,normal
2026-01-03T05:03:00,NODE_02,75.38,2.05,0.75,0.227,26.23,72.97,normal
2026-01-03T05:13:00,NODE_02,74.5,1.03,1.27,0.317,26.75,72.26,normal
2026-01-03T05:23:00,NODE_02,75.54,1.42,1.06,0.256,28.0,72.37,normal
2026-01-03T05:33:00,NODE_02,75.61,1.98,1.46,0.368,26.32,68.77,normal
2026-01-03T05:43:00,NODE_02,74.43,1.25,0.66,0.169,23.17,70.15,normal
2026-01-03T05:53:00,NODE_02,75.0,1.42,1.15,0.262,27.36,71.11,normal
2026-01-03T06:03:00,NODE_02,75.91,1.04,0.93,0.174,24.82,70.54,normal
2026-01-03T06:13:00,NODE_02,76.06,1.45,1.14,0.192,25.06,67.63,normal
2026-01-03T06:23:00,NODE_02,75.31,1.3,1.03,0.183,25.46,67.4,normal
2026-01-03T06:33:00,NODE_02,75.59,1.45,1.38,0.206,26.66,74.98,normal
2026-01-03T06:43:00,NODE_02,75.05,1.27,0.85,0.253,26.07,72.09,normal
2026-01-03T06:53:00,NODE_02,75.53,1.73,1.19,0.182,26.07,69.18,normal
2026-01-03T07:03:00,NODE_02,75.6,1.12,1.07,0.178,25.93,74.59,normal
2026-01-03T07:13:00,NODE_02,75.51,1.42,1.18,0.267,25.97,70.34,normal
2026-01-03T07:23:00,NODE_02,75.79,1.23,1.07,0.251,25.5,66.08,normal
2026-01-03T07:33:00,NODE_02,76.51,1.2,0.77,0.237,26.23,71.26,normal
2026-01-03T07:43:00,NODE_02,76.37,0.96,1.16,0.164,25.79,69.35,normal
2026-01-03T07:53:00,NODE_02,76.37,1.15,1.23,0.203,24.05,76.84,normal
2026-01-03T08:03:00,NODE_02,74.91,1.53,1.26,0.259,27.53,69.51,normal
2026-01-03T08:13:00,NODE_02,76.04,1.8,1.59,0.182,26.73,65.18,normal
2026-01-03T08:23:00,NODE_02,75.71,0.72,0.74,0.164,26.09,70.51,normal
2026-01-03T08:33:00,NODE_02,75.7,1.11,0.68,0.192,25.01,67.99,normal
2026-01-03T08:43:00,NODE_02,75.62,1.37,1.05,0.218,26.68,70.08,normal
2026-01-03T08:53:00,NODE_02,76.24,0.86,0.42,0.189,25.82,66.01,normal
2026-01-03T09:03:00,NODE_02,76.82,0.88,1.19,0.178,26.48,71.98,normal
2026-01-03T09:13:00,NODE_02,75.8,0.93,0.94,0.141,27.0,64.79,normal
2026-01-03T09:23:00,NODE_02,75.62,0.87,0.55,0.211,25.66,66.88,normal
2026-01-03T09:33:00,NODE_02,75.69,0.93,0.3,0.177,26.11,66.29,normal
2026-01-03T09:43:00,NODE_02,75.47,0.86,0.55,0.144,22.85,69.71,normal
2026-01-03T09:53:00,NODE_02,76.35,0.86,0.73,0.159,27.18,78.72,normal
2026-01-03T10:03:00,NODE_02,76.59,0.99,0.14,0.113,27.55,70.86,normal
2026-01-03T10:13:00,NODE_02,76.31,0.54,0.52,0.182,26.2,70.72,normal
2026-01-03T10:23:00,NODE_02,75.04,1.43,0.65,0.144,24.79,70.13,normal
2026-01-03T10:33:00,NODE_02,75.52,0.86,0.49,0.205,26.58,77.45,normal
2026-01-03T10:43:00,NODE_02,75.4,0.82,0.56,0.143,25.76,68.89,normal
2026-01-03T10:53:00,NODE_02,75.76,0.81,0.82,0.169,26.14,68.16,normal
2026-01-03T11:03:00,NODE_02,75.74,0.86,0.21,0.177,28.59,66.89,normal
2026-01-03T11:13:00,NODE_02,76.35,0.65,0.77,0.141,26.38,72.07,normal
2026-01-03T11:23:00,NODE_02,77.13,0.73,0.45,0.084,25.39,67.64,normal
2026-01-03T11:33:00,NODE_02,76.6,0.81,0.15,0.13,27.31,63.2,normal
2026-01-03T11:43:00,NODE_02,76.53,0.64,0.03,0.089,25.19,72.47,normal
2026-01-03T11:53:00,NODE_02,76.54,0.51,0.51,0.104,25.07,72.81,normal
2026-01-03T12:03:00,NODE_02,76.47,0.88,0.21,0.129,23.71,71.79,normal
2026-01-03T12:13:00,NODE_02,76.48,0.68,0.55,0.156,25.13,77.06,normal
2026-01-03T12:23:00,NODE_02,76.57,0.56,0.37,0.189,25.79,69.45,normal
2026-01-03T12:33:00,NODE_02,76.2,0.86,0.57,0.15,25.54,68.79,normal
2026-01-03T12:43:00,NODE_02,76.8,0.8,0.38,0.166,24.92,69.13,normal
2026-01-03T12:53:00,NODE_02,75.76,0.8,0.74,0.15,25.37,70.24,normal
2026-01-03T13:03:00,NODE_02,77.08,0.77,0.45,0.124,27.05,67.69,normal
2026-01-03T13:13:00,NODE_02,76.5,0.44,0.51,0.104,25.02,69.26,normal
2026-01-03T13:23:00,NODE_02,76.65,0.8,0.78,0.086,25.33,74.12,normal
2026-01-03T13:33:00,NODE_02,76.74,0.95,0.53,0.192,25.62,68.09,normal
2026-01-03T13:43:00,NODE_02,76.6,0.31,0.5,0.102,26.26,68.85,normal
2026-01-03T13:53:00,NODE_02,76.91,0.94,0.63,0.133,27.49,67.88,normal
2026-01-03T14:03:00,NODE_02,76.49,0.82,0.82,0.102,26.76,71.29,normal
2026-01-03T14:13:00,NODE_02,76.84,0.93,0.8,0.2,26.34,69.18,normal
2026-01-03T14:23:00,NODE_02,76.21,0.58,0.57,0.095,25.53,66.67,normal
2026-01-03T14:33:00,NODE_02,76.38,0.97,0.63,0.128,26.36,63.12,normal
2026-01-03T14:43:00,NODE_02,76.32,0.89,1.24,0.239,26.79,67.53,normal
2026-01-03T14:53:00,NODE_02,76.65,0.96,0.54,0.142,25.52,73.98,normal
2026-01-03T15:03:00,NODE_02,76.25,1.25,0.41,0.142,24.25,69.17,normal
2026-01-03T15:13:00,NODE_02,76.7,1.12,0.6,0.138,25.25,73.91,normal
2026-01-03T15:23:00,NODE_02,76.35,0.51,0.72,0.097,23.53,70.35,normal
2026-01-03T15:33:00,NODE_02,76.59,0.97,0.45,0.096,27.04,71.96,normal
2026-01-03T15:43:00,NODE_02,76.44,0.78,0.65,0.138,24.44,68.07,normal
2026-01-03T15:53:00,NODE_02,76.67,0.28,0.63,0.102,24.71,70.03,normal
2026-01-03T16:03:00,NODE_02,76.73,1.12,0.31,0.133,26.92,68.75,normal
2026-01-03T16:13:00,NODE_02,77.29,0.36,0.3,0.091,26.53,72.34,normal
2026-01-03T16:23:00,NODE_02,76.91,0.06,0.3,0.091,26.65,68.3,normal
2026-01-03T16:33:00,NODE_02,76.64,0.5,0.31,0.129,26.76,68.32,normal
2026-01-03T16:43:00,NODE_02,76.76,1.02,0.44,0.119,27.05,71.73,normal
2026-01-03T16:53:00,NODE_02,76.12,0.75,0.46,0.117,25.81,71.79,normal
2026-01-03T17:03:00,NODE_02,76.09,1.0,0.69,0.1,26.62,71.4,normal
2026-01-03T17:13:00,NODE_02,75.42,0.83,0.6,0.125,25.24,71.92,normal
2026-01-03T17:23:00,NODE_02,76.54,0.7,0.3,0.174,27.44,66.5,normal
2026-01-03T17:33:00,NODE_02,76.36,0.64,0.53,0.191,25.81,74.93,normal
2026-01-03T17:43:00,NODE_02,76.69,0.93,0.64,0.199,25.37,72.4,normal
2026-01-03T17:53:00,NODE_02,76.8,0.4,-0.07,0.131,25.85,69.47,normal
2026-01-03T18:03:00,NODE_02,76.26,0.96,0.43,0.177,24.77,70.42,normal
2026-01-03T18:13:00,NODE_02,76.73,0.74,0.43,0.11,26.73,76.15,normal
2026-01-03T18:23:00,NODE_02,77.02,0.66,0.25,0.165,25.03,71.26,normal
2026-01-03T18:33:00,NODE_02,76.64,0.52,0.26,0.116,25.27,71.17,normal
2026-01-03T18:43:00,NODE_02,76.71,0.18,0.5,0.072,26.9,67.2,normal
2026-01-03T18:53:00,NODE_02,76.76,0.91,0.73,0.087,24.79,69.53,normal
2026-01-03T19:03:00,NODE_02,77.11,0.15,0.19,0.1,24.03,66.23,normal
2026-01-03T19:13:00,NODE_02,76.59,0.41,0.0,0.079,27.19,70.36,normal
2026-01-03T19:23:00,NODE_02,76.21,0.76,0.55,0.116,27.31,69.92,normal
2026-01-03T19:33:00,NODE_02,77.19,0.78,0.23,0.126,25.76,69.32,normal
2026-01-03T19:43:00,NODE_02,76.96,0.38,0.18,0.105,26.12,75.92,normal
2026-01-03T19:53:00,NODE_02,76.86,0.31,-0.07,0.164,28.41,75.45,normal
2026-01-03T20:03:00,NODE_02,77.31,0.31,0.05,0.049,25.6,68.4,normal
2026-01-03T20:13:00,NODE_02,70.71,4.37,3.74,0.632,27.07,70.89,warning
